10873_at,1303_at,1312_at,1545_at,23530_at,2534_at,26040_at,26278_at,284702_at,4071_at,4072_at,56474_at,57407_at,5918_at,8303_at,8910_at,9404_at,9603_at,9849_at,9886_at,label
7.91,5.29,9.98,7.55,9.78,9.10,4.65,8.63,6.05,10.57,4.60,7.55,9.44,4.93,5.11,12.40,9.98,7.03,6.64,7.61,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6.13,4.48,7.48,4.12,9.47,6.50,4.30,8.17,9.38,4.26,4.39,7.48,9.96,4.37,6.85,9.28,11.80,7.67,7.00,4.22,0.00
5.26,4.46,9.12,7.82,7.19,4.54,5.77,6.49,7.94,6.72,12.96,8.40,9.94,4.11,5.66,4.14,5.61,5.86,7.47,5.99,1.00
7.13,5.53,9.27,10.44,7.69,5.18,6.79,3.94,8.35,11.65,12.74,7.34,9.14,13.30,5.15,9.94,6.26,6.91,6.63,5.68,1.00
7.46,4.53,8.29,9.23,8.04,7.25,4.85,10.18,8.27,6.28,10.96,7.81,9.60,3.99,4.80,4.28,6.29,5.46,6.92,5.60,0.00
4.85,4.62,8.62,3.99,9.65,4.71,4.01,9.19,9.00,12.15,3.90,8.51,10.32,4.25,6.14,4.30,6.27,4.81,7.97,4.08,0.00
5.56,5.17,8.05,6.56,9.83,8.83,8.00,10.20,8.01,10.60,3.68,7.44,8.99,4.16,5.45,10.09,10.44,5.28,3.90,6.95,0.00
5.16,9.78,7.60,5.05,7.00,9.32,5.95,7.66,8.16,12.93,12.49,8.40,9.35,4.23,5.78,11.31,4.98,6.10,6.71,5.48,0.00
6.68,4.24,8.33,6.42,8.75,8.09,7.18,8.16,9.64,4.17,3.91,8.10,9.25,4.20,4.92,9.91,6.01,5.64,8.10,7.48,1.00
8.28,10.56,7.92,3.97,8.97,8.40,4.14,8.16,6.80,9.58,13.22,7.90,10.09,6.00,5.32,9.31,5.01,10.26,7.02,4.55,0.00
6.50,10.43,9.16,10.26,8.78,8.79,7.11,9.30,7.99,9.31,3.95,7.35,9.66,6.16,6.03,9.38,9.18,6.40,5.28,7.34,0.00
7.15,4.26,7.98,4.42,10.51,9.03,10.48,8.82,9.09,4.15,3.68,7.86,9.14,4.16,4.23,10.09,5.94,5.03,7.54,5.67,1.00
4.99,4.43,8.60,4.22,10.12,9.63,4.27,9.74,9.26,4.29,4.06,4.49,10.36,4.07,5.38,3.82,12.16,3.85,8.75,5.20,1.00
6.91,4.35,10.18,9.47,9.96,7.49,4.29,9.80,12.22,3.99,3.71,7.56,9.50,5.05,5.07,4.32,11.27,4.95,8.25,7.70,1.00
5.03,4.39,9.23,8.87,4.08,7.18,5.64,8.03,8.38,4.99,12.75,7.72,9.81,3.97,5.77,8.52,6.06,5.85,7.76,6.42,0.00
7.40,5.58,8.26,4.66,7.75,7.94,4.19,9.44,7.99,10.90,3.75,7.91,10.11,5.89,4.92,10.24,10.22,8.84,7.05,4.99,0.00
5.61,4.36,8.29,6.82,8.89,8.10,7.79,8.81,9.28,7.54,7.62,7.83,9.51,4.40,6.73,10.74,5.77,7.01,6.53,5.74,1.00
9.33,5.38,7.69,10.84,8.76,6.17,3.93,9.37,9.08,12.94,13.16,6.79,10.05,4.64,5.07,11.00,7.13,6.26,5.91,5.68,0.00
4.99,4.50,7.58,11.61,9.18,6.33,4.64,9.95,8.53,11.66,11.51,8.13,9.51,4.01,5.00,10.55,5.95,6.42,7.77,4.58,0.00
6.73,6.16,9.09,10.68,5.73,5.89,7.12,5.92,7.17,10.74,12.20,6.91,10.50,5.55,7.14,11.26,6.33,5.40,7.99,4.75,0.00
8.46,5.73,7.96,10.32,9.63,4.70,5.87,8.80,7.74,11.72,10.73,7.75,9.35,4.09,4.92,12.22,5.44,7.41,7.57,5.80,0.00
9.04,4.90,8.01,5.36,7.06,6.67,5.60,10.21,8.63,11.53,11.26,8.46,9.51,4.38,4.79,10.82,7.98,3.35,8.11,7.71,0.00
7.17,4.50,7.96,7.48,8.23,4.35,5.27,8.60,10.31,13.06,10.19,8.25,8.33,4.10,5.04,9.41,5.70,4.65,8.80,6.17,0.00
7.57,7.67,8.72,6.82,9.65,8.12,6.29,9.94,6.01,11.48,5.10,9.04,9.52,7.51,5.80,11.36,11.93,6.83,7.80,6.91,1.00
8.20,8.52,9.30,9.12,8.81,6.47,5.17,7.49,7.78,6.93,11.99,7.03,9.87,4.51,5.00,11.83,6.26,8.98,6.69,4.43,0.00
8.03,4.19,9.73,10.68,9.34,4.84,5.06,8.35,7.47,12.02,12.60,8.43,9.64,4.39,5.33,5.21,6.44,5.01,7.71,6.53,1.00
7.01,10.79,7.24,11.00,9.60,4.33,4.36,8.92,8.94,11.07,3.85,7.23,8.68,5.06,5.91,10.88,5.07,3.19,7.24,8.74,0.00
6.26,4.33,8.36,4.31,9.54,8.00,5.51,7.93,8.25,12.01,12.38,9.20,10.95,4.25,5.38,10.48,6.20,5.44,8.26,5.42,0.00
8.53,6.75,9.12,10.18,7.39,5.94,4.07,9.31,7.95,10.89,11.32,7.72,9.80,5.39,4.96,10.85,11.00,6.39,7.29,7.25,0.00
7.24,4.36,8.41,6.12,8.82,6.97,4.04,8.10,9.12,11.45,13.02,7.10,10.71,9.70,5.24,9.08,6.17,8.82,8.44,4.27,1.00
7.15,6.12,9.16,8.63,8.01,5.19,4.74,8.12,8.74,9.66,11.18,8.90,10.59,6.55,6.26,11.55,6.91,7.56,7.83,6.64,0.00
7.33,6.29,9.14,8.24,7.38,5.75,4.57,8.83,8.01,9.89,10.60,9.13,10.38,5.28,5.34,11.31,6.54,7.71,7.83,6.22,0.00
7.06,6.47,9.09,7.63,7.43,5.47,4.62,8.31,8.14,10.22,11.03,8.82,10.59,5.71,5.84,11.69,6.67,7.82,7.91,5.91,0.00
9.71,4.63,9.17,8.36,10.41,5.99,5.61,9.71,11.21,9.06,4.02,6.76,9.39,5.83,4.94,4.34,8.86,5.69,8.56,6.80,1.00
5.42,4.77,8.71,4.36,8.91,9.25,4.36,9.51,8.82,4.08,3.95,8.04,10.42,4.42,5.25,9.42,11.43,4.24,6.67,4.11,0.00
8.25,4.29,9.59,5.05,8.12,5.39,4.55,4.03,8.29,12.00,12.97,9.00,10.16,5.87,6.07,4.76,9.28,3.40,8.68,4.79,0.00
5.95,9.43,9.02,4.16,8.39,4.93,6.56,9.01,8.89,11.92,4.58,7.60,8.06,4.07,6.83,10.97,9.23,8.25,7.50,6.11,0.00
7.09,7.23,9.17,6.13,8.44,5.71,5.77,9.61,8.70,9.33,12.88,8.52,9.40,4.17,5.48,10.82,5.98,8.97,7.42,7.43,0.00
5.46,7.87,8.22,7.74,10.62,4.14,5.47,9.31,10.58,11.52,11.65,8.14,9.69,4.07,5.28,11.59,6.14,6.01,7.21,6.04,0.00
6.49,6.30,9.16,10.17,7.05,4.51,6.36,9.27,6.61,11.55,7.42,7.82,10.26,4.30,6.37,12.00,6.16,7.24,8.40,4.40,0.00
8.23,4.37,9.59,7.65,7.51,4.69,4.18,5.69,10.43,12.58,13.43,6.64,8.54,7.79,5.04,10.30,7.42,8.98,8.28,4.09,1.00
8.60,5.15,8.66,9.56,9.13,7.14,5.99,4.38,7.31,10.97,13.11,7.41,10.51,8.99,5.18,9.68,6.44,7.73,6.94,5.89,1.00
7.17,7.10,8.68,5.91,6.79,6.11,5.44,9.67,8.42,11.98,12.57,7.80,9.49,5.70,4.57,11.36,9.76,8.11,4.06,5.82,0.00
8.32,6.50,8.20,7.85,8.08,7.02,4.53,9.63,9.57,12.39,11.29,8.18,9.63,3.89,3.96,10.12,9.14,7.75,8.21,5.04,0.00
8.06,4.41,8.10,4.58,9.76,8.15,9.11,7.48,7.20,11.68,13.20,8.56,9.87,4.08,5.01,8.97,6.43,5.73,8.87,6.28,1.00
