100289098_at,10365_at,117177_at,134265_at,1820_at,221895_at,25805_at,25937_at,2669_at,2887_at,3887_at,390916_at,401233_at,5349_at,54947_at,5728_at,81618_at,83742_at,9241_at,9569_at,label
6.60,6.96,6.46,4.01,6.21,6.02,7.10,8.01,4.59,4.48,5.80,10.24,5.99,11.22,9.83,8.24,10.07,8.73,3.57,8.99,1.00
6.11,6.45,6.11,4.75,5.20,4.42,10.22,6.98,4.52,7.48,4.86,10.76,4.70,10.84,6.93,8.82,10.20,7.75,3.51,8.66,1.00
7.12,7.45,4.62,7.94,5.54,7.27,11.31,10.48,6.47,8.58,6.18,10.75,5.82,8.76,9.74,6.63,9.34,8.91,3.63,8.23,0.00
7.76,6.21,6.48,7.18,5.08,6.41,4.27,6.87,4.27,5.59,13.27,9.58,5.08,10.92,6.73,7.53,7.27,9.66,3.76,9.02,0.00
8.43,8.31,4.92,7.01,5.61,8.27,8.12,9.18,9.30,8.55,6.11,10.80,6.09,5.03,6.54,7.84,8.99,7.73,4.84,9.05,0.00
8.99,6.66,6.50,6.64,6.28,9.86,7.98,4.16,9.07,7.85,5.08,10.57,4.95,5.12,4.45,6.57,9.71,7.04,3.21,8.79,0.00
7.52,9.13,6.23,4.22,9.37,6.60,6.25,4.47,4.34,8.23,4.71,10.71,3.76,5.27,8.35,9.54,8.50,8.05,4.62,7.90,1.00
7.73,4.73,4.94,4.56,8.00,9.55,7.34,4.30,9.45,4.37,4.44,6.51,3.37,4.89,4.82,8.63,9.84,8.61,3.34,9.88,1.00
6.85,8.04,4.92,3.73,7.19,7.37,6.02,8.26,5.34,4.54,4.65,10.09,3.42,5.03,5.82,6.13,7.90,9.06,8.42,10.70,1.00
5.77,8.00,7.60,3.94,5.55,4.62,10.86,7.24,4.16,6.01,11.20,9.82,3.32,11.68,6.77,7.68,6.43,4.88,3.33,9.93,0.00
